tripID,Observation,card,carp,walk,bike,ptwalk,chosen
900,1,3.95E-23,2.50E-06,0.03061797,2.31E-09,1.34E-06,0.03061797
901,1,3.95E-23,2.50E-06,0.03061797,2.31E-09,1.34E-06,0.03061797
902,1,2.19E-17,1.26E-05,0.005050441,5.13E-05,9.20E-10,0.005050441
903,1,2.19E-17,1.26E-05,0.005050441,5.13E-05,9.20E-10,0.005050441
904,1,1.07E-06,1.98E-05,0.000834723,8.22E-12,1.97E-05,0.000834723
905,1,0.000308222,1.45E-10,0.009639069,5.97E-14,1.12E-08,0.009639069
906,1,1.68E-18,0.00050988,0.004130819,3.56E-17,4.72E-06,0.00050988
907,1,8.53E-17,0.000579137,0.004468378,1.40E-13,1.64E-06,0.000579137
908,1,0.000156935,1.67E-08,0.02229135,5.29E-21,4.59E-11,0.02229135
909,1,6.81E-05,7.21E-09,0.012626718,1.49E-16,2.09E-07,0.012626718
910,1,8.65E-19,0.000372363,0.004273559,5.17E-17,6.54E-06,0.000372363
911,1,0.001565926,6.40E-07,0.000553934,5.80E-11,4.99E-09,4.99E-09
912,1,2.20E-17,3.45E-05,0.043888037,6.27E-10,1.91E-09,0.043888037
913,1,5.83E-19,4.06E-05,0.053833909,2.14E-13,7.28E-09,0.053833909
914,1,1.19E-11,0.002423321,0.002894545,7.00E-11,1.37E-09,0.002423321
915,1,1.19E-11,0.002423321,0.002894545,7.00E-11,1.37E-09,0.002423321
916,1,5.06E-06,3.78E-10,0.044377265,3.92E-13,6.18E-08,0.044377265
917,1,1.13E-18,1.46E-05,0.000237349,0.000558649,2.11E-07,1.46E-05
918,1,1.13E-18,1.46E-05,0.000237349,0.000558649,2.11E-07,1.46E-05
919,1,7.81E-07,4.45E-10,0.036356039,9.54E-11,1.70E-07,0.036356039
920,1,3.29E-07,2.30E-06,0.034290497,2.68E-19,2.68E-08,2.30E-06
921,1,1.90E-17,6.54E-05,0.040364892,2.23E-19,3.49E-08,0.040364892
922,1,1.90E-17,6.54E-05,0.040364892,2.23E-19,3.49E-08,0.040364892
923,1,0.000163994,3.25E-08,0.006953782,7.77E-16,6.15E-08,0.006953782
924,1,2.91E-20,0.000117496,0.003458571,4.79E-20,5.25E-05,0.000117496
925,1,2.91E-20,0.000117496,0.003458571,4.79E-20,5.25E-05,0.000117496
926,1,7.76E-07,1.77E-13,0.169780371,1.55E-15,7.25E-12,7.76E-07
927,1,0.000434795,2.04E-08,0.002272678,6.66E-12,2.27E-07,0.002272678
928,1,6.05E-23,2.47E-06,0.009761579,1.30E-07,4.74E-06,0.009761579
929,1,6.05E-23,2.47E-06,0.009761579,1.30E-07,4.74E-06,0.009761579
930,1,7.76E-09,1.78E-08,0.142548729,1.75E-16,2.89E-09,0.142548729
931,1,0.000411865,3.08E-09,0.001610971,7.68E-13,2.32E-06,0.000411865
932,1,5.85E-20,1.83E-05,0.036112658,4.99E-22,8.07E-07,0.036112658
933,1,2.24E-07,1.44E-10,0.016025116,6.40E-08,4.22E-06,0.016025116
934,1,7.32E-17,0.000698461,0.003126897,1.70E-14,3.24E-06,0.000698461
935,1,7.32E-17,0.000698461,0.003126897,1.70E-14,3.24E-06,0.000698461
936,1,1.38E-18,0.000591103,0.002782102,4.09E-18,8.99E-06,0.000591103
937,1,7.32E-17,0.000698461,0.003126897,1.70E-14,3.24E-06,0.000698461
938,1,5.77E-05,9.10E-10,0.00855749,2.27E-18,2.66E-06,5.77E-05
939,1,2.79E-20,1.92E-05,0.035653215,9.06E-16,1.59E-06,0.035653215
940,1,1.85E-19,7.50E-08,0.081327483,8.38E-11,1.28E-06,7.50E-08
941,1,2.69E-17,1.78E-05,0.05272472,4.71E-10,2.42E-09,4.71E-10
942,1,0.05613301,1.92E-11,2.48E-05,3.40E-13,5.49E-10,2.48E-05
943,1,9.31E-13,9.37E-12,0.089959434,6.75E-09,1.05E-06,0.089959434
944,1,1.50E-18,5.71E-06,0.094281656,1.42E-23,2.29E-08,0.094281656
945,1,7.50E-17,6.21E-06,0.100171126,5.84E-20,7.74E-09,0.100171126
946,1,7.50E-17,6.21E-06,0.100171126,5.84E-20,7.74E-09,0.100171126
947,1,0.000266885,1.26E-10,0.015241348,3.44E-18,8.39E-09,0.015241348
948,1,0.000400112,1.89E-10,0.010785547,7.31E-18,1.32E-08,0.010785547
949,1,8.32E-17,2.85E-06,0.128370323,3.38E-14,1.64E-09,0.128370323
950,1,3.74E-21,4.28E-06,0.012010415,1.32E-10,2.58E-05,0.012010415
951,1,7.13E-23,3.78E-06,0.011314363,3.16E-14,7.65E-05,0.011314363
952,1,4.33E-12,3.78E-11,0.083501782,7.11E-10,3.97E-06,0.083501782
953,1,3.22E-14,7.05E-05,0.054157078,9.58E-15,1.85E-10,0.054157078
954,1,3.22E-14,7.05E-05,0.054157078,9.58E-15,1.85E-10,0.054157078
955,1,3.22E-14,7.05E-05,0.054157078,9.58E-15,1.85E-10,0.054157078
956,1,1.14E-12,5.53E-05,0.045663203,3.04E-11,4.98E-11,0.045663203
957,1,1.14E-12,5.53E-05,0.045663203,3.04E-11,4.98E-11,0.045663203
958,1,1.02E-08,0.00846904,0.000813566,1.87E-24,2.83E-11,0.00846904
959,1,2.66E-08,7.90E-12,0.138329936,4.17E-15,1.43E-07,7.90E-12
960,1,8.72E-20,3.81E-05,0.029686415,3.66E-23,7.49E-07,3.81E-05
961,1,7.30E-18,1.74E-05,0.059965941,7.13E-11,9.93E-10,0.059965941
962,1,7.30E-18,1.74E-05,0.059965941,7.13E-11,9.93E-10,0.059965941
963,1,2.69E-24,2.56E-07,0.078641379,1.14E-19,2.87E-06,0.078641379
964,1,5.16E-18,9.59E-06,0.088106388,6.59E-13,1.40E-09,0.088106388
965,1,4.07E-15,0.000316359,0.017042106,3.89E-18,2.35E-08,0.017042106
966,1,1.83E-13,0.000306928,0.016819423,1.52E-14,7.38E-09,0.016819423
967,1,0.000884768,4.11E-14,0.001612889,5.31E-07,8.06E-13,0.000884768
968,1,1.12E-24,5.62E-06,0.023941349,8.35E-14,8.97E-06,0.023941349
969,1,0.001068875,4.76E-09,0.002919741,1.53E-15,2.78E-08,0.001068875
970,1,4.52E-11,0.000805023,0.008849185,4.85E-11,3.07E-11,0.008849185
971,1,1.34E-12,0.001095647,0.010963363,1.56E-14,1.19E-10,0.010963363
972,1,5.13E-15,0.00096192,0.006443203,6.32E-25,1.04E-07,0.006443203
973,1,5.13E-15,0.00096192,0.006443203,6.32E-25,1.04E-07,0.006443203
974,1,6.28E-17,0.000370395,0.007327251,6.47E-12,2.69E-07,0.007327251
975,1,6.28E-17,0.000370395,0.007327251,6.47E-12,2.69E-07,0.007327251
976,1,3.08E-24,8.41E-07,0.014916262,1.93E-11,4.00E-05,0.014916262
977,1,4.50E-07,0.003164886,0.001034524,2.38E-23,1.15E-11,0.003164886
978,1,4.50E-07,0.003164886,0.001034524,2.38E-23,1.15E-11,0.003164886
979,1,5.10E-20,2.74E-06,0.146831223,4.85E-17,1.01E-09,0.146831223
980,1,1.68E-06,1.72E-07,0.02557903,2.56E-12,1.83E-08,0.02557903
981,1,5.82E-25,1.06E-09,0.087267744,3.25E-15,1.77E-05,0.087267744
982,1,2.05E-23,5.09E-10,0.051284067,1.03E-12,6.54E-05,0.051284067
983,1,2.78E-24,2.39E-07,0.07232497,8.39E-19,4.27E-06,0.07232497
984,1,0.002993394,3.60E-09,0.000980679,2.31E-11,3.92E-09,0.002993394
985,1,5.92E-09,2.95E-07,0.009807527,1.76E-10,2.52E-05,0.009807527
986,1,1.25E-08,2.59E-05,0.014390479,2.06E-10,8.45E-10,1.25E-08
987,1,7.61E-13,0.001229698,0.008124727,1.86E-12,7.93E-11,0.001229698
988,1,2.22E-11,0.000760069,0.005459371,5.15E-09,1.68E-11,0.000760069
989,1,1.19E-18,0.000154265,0.009328136,2.18E-14,2.12E-06,0.009328136
990,1,1.51E-22,1.85E-09,0.003880886,4.84E-06,9.19E-05,4.84E-06
991,1,1.11E-11,0.006192482,0.001138432,1.06E-18,1.35E-08,0.001138432
992,1,3.24E-08,6.49E-10,0.014319395,7.81E-09,1.80E-05,0.014319395
993,1,1.90E-19,5.62E-07,0.005010745,2.44E-08,8.33E-05,0.005010745
994,1,0.041773466,1.27E-14,0.000230715,9.40E-16,9.69E-13,0.041773466
995,1,0.041773466,1.27E-14,0.000230715,9.40E-16,9.69E-13,0.041773466
996,1,0.000152436,8.22E-11,0.021758623,9.87E-20,5.93E-09,0.021758623
997,1,8.42E-08,1.08E-07,0.023462106,1.02E-13,3.48E-06,0.023462106
998,1,0.004194443,8.47E-09,0.000430533,9.10E-14,5.16E-08,0.004194443
999,1,0.000125915,2.89E-07,0.002822372,1.94E-16,4.38E-07,0.000125915
1000,1,8.82E-06,1.86E-07,0.012280975,8.72E-12,8.58E-08,1.86E-07
1001,1,0.043403067,2.80E-12,0.000119072,1.94E-15,1.04E-11,0.043403067
1002,1,1.51E-24,9.63E-06,0.019640597,6.47E-20,1.46E-05,9.63E-06
1003,1,0.015997436,4.88E-14,0.000600528,1.18E-18,6.44E-11,0.015997436
1004,1,2.74E-06,3.32E-10,0.004798158,1.49E-06,9.44E-07,1.49E-06
1005,1,3.27E-18,0.001320858,0.000791981,1.66E-22,1.74E-05,0.000791981
1006,1,9.76E-19,9.14E-05,0.007385325,2.77E-17,1.17E-05,0.007385325
1007,1,1.37E-06,5.26E-06,0.007932502,1.17E-13,2.21E-07,5.26E-06
1008,1,5.32E-07,5.44E-10,0.006203595,1.83E-07,5.79E-06,5.44E-10
1009,1,7.12E-13,0.0011455,0.005969646,1.81E-17,2.42E-08,0.0011455
1010,1,7.12E-13,0.0011455,0.005969646,1.81E-17,2.42E-08,0.0011455
1011,1,0.000605801,9.70E-08,0.001132828,1.66E-16,2.74E-07,0.001132828
1012,1,1.61E-06,3.39E-08,0.045257768,4.18E-14,3.37E-09,3.39E-08
1013,1,4.82E-05,3.95E-06,0.001117127,8.10E-10,1.96E-07,4.82E-05
1014,1,0.028199243,1.29E-08,1.81E-05,2.05E-13,1.29E-09,0.028199243
1015,1,4.91E-12,1.06E-06,0.02617783,1.15E-13,7.72E-06,0.02617783
1016,1,4.29E-19,6.42E-09,0.181769898,9.30E-15,2.36E-07,6.42E-09
1017,1,7.88E-17,1.93E-06,0.141928456,6.40E-14,5.69E-10,1.93E-06
1018,1,1.51E-18,2.14E-05,0.050356763,6.53E-19,8.15E-08,2.14E-05
1019,1,1.51E-18,2.14E-05,0.050356763,6.53E-19,8.15E-08,2.14E-05
1020,1,0.012782433,9.31E-07,3.28E-05,1.34E-15,8.66E-10,3.28E-05
1021,1,0.038024196,3.60E-10,3.16E-05,2.16E-15,2.66E-09,3.16E-05
1022,1,0.037999446,3.60E-10,3.15E-05,2.15E-15,2.69E-09,3.15E-05
1023,1,1.21E-07,1.72E-07,0.072629775,2.03E-17,9.48E-10,0.072629775
1024,1,0.000213946,1.45E-10,0.003721161,5.00E-09,2.65E-08,0.000213946
1025,1,2.19E-13,0.001096187,0.009671345,6.67E-15,6.05E-10,0.009671345
1026,1,2.17E-07,1.07E-08,0.008267966,6.79E-14,6.27E-05,0.008267966
1027,1,3.60E-13,0.000871407,0.012506857,1.78E-14,1.19E-10,0.012506857
1028,1,0.002918687,2.50E-09,0.001210412,1.12E-14,3.38E-09,0.002918687
1029,1,0.002919969,2.50E-09,0.001210944,1.13E-14,3.36E-09,0.002919969
1030,1,3.17E-07,2.37E-09,0.017009571,9.38E-11,3.42E-06,0.017009571
1031,1,4.63E-07,8.90E-11,0.025150884,9.80E-08,1.17E-07,0.025150884
1032,1,3.16E-08,7.98E-12,0.00388013,9.54E-05,2.81E-07,0.00388013
1033,1,1.08E-08,0.014586126,0.000145074,1.71E-13,1.75E-10,0.014586126
1034,1,1.04E-13,0.000733581,0.008274068,1.47E-14,3.27E-09,0.000733581
1035,1,2.06E-08,8.53E-09,0.041357218,3.44E-13,1.80E-06,0.041357218
1036,1,0.00173619,2.60E-07,0.000222455,5.75E-13,2.63E-07,0.000222455
1037,1,2.78E-06,4.73E-08,0.046321865,6.46E-15,1.51E-09,0.046321865
1038,1,1.15E-16,7.83E-06,0.087162382,2.90E-16,4.67E-09,0.087162382
1039,1,1.17E-16,0.000186327,0.010528028,1.42E-14,6.08E-07,0.010528028
1040,1,6.71E-09,4.97E-11,0.017833384,1.65E-06,8.56E-07,6.71E-09
1041,1,4.99E-25,6.64E-10,0.018963868,2.47E-13,0.000386138,0.018963868
1042,1,4.99E-25,6.64E-10,0.018963868,2.47E-13,0.000386138,0.018963868
1043,1,4.99E-25,6.64E-10,0.018963868,2.47E-13,0.000386138,0.018963868
1044,1,8.04E-05,2.87E-11,0.026300663,1.03E-16,2.09E-09,0.026300663
1045,1,5.14E-18,2.53E-07,0.043838667,1.15E-09,1.13E-06,1.15E-09
1046,1,0.000432583,5.01E-10,0.004073366,2.22E-10,1.79E-08,0.000432583
1047,1,5.65E-25,8.88E-07,0.018091233,8.71E-07,3.40E-07,0.018091233
1048,1,8.11E-18,2.92E-05,0.038473675,1.50E-20,1.65E-07,0.038473675
1049,1,5.81E-18,2.99E-07,0.023551629,3.93E-19,6.88E-05,0.023551629
1050,1,4.42E-13,0.001623994,0.003101249,7.10E-20,9.07E-08,0.003101249
1051,1,1.69E-08,5.57E-08,0.117361544,5.02E-19,2.44E-09,5.57E-08
1052,1,1.16E-06,1.90E-09,0.006712623,4.17E-10,2.20E-05,0.006712623
1053,1,1.93E-12,0.004855029,0.000807512,9.75E-15,8.27E-08,0.000807512
1054,1,1.58E-16,2.12E-05,0.040484582,9.00E-16,3.53E-08,2.12E-05
1055,1,1.01E-24,5.09E-07,0.057324242,1.04E-11,3.04E-07,5.09E-07
1056,1,4.42E-14,2.04E-11,0.000100861,0.002918272,9.76E-06,0.000100861
1057,1,0.044580251,2.57E-11,3.25E-05,2.63E-11,2.24E-11,0.044580251
1058,1,4.91E-20,1.98E-05,0.019020016,2.25E-11,2.51E-07,0.019020016
1059,1,7.86E-12,0.001852631,0.002730608,4.84E-13,5.31E-09,0.001852631
1060,1,1.53E-12,0.004021319,0.00085881,2.74E-14,1.24E-07,0.004021319
1061,1,0.162820998,6.95E-10,8.78E-07,2.86E-21,6.18E-14,6.95E-10
1062,1,0.000338284,2.39E-08,0.001698315,2.10E-15,2.45E-07,2.39E-08
1063,1,2.01E-09,1.56E-08,0.028004677,1.39E-07,2.32E-07,0.028004677
1064,1,4.35E-20,1.58E-07,0.067513213,5.17E-18,4.51E-06,0.067513213
1065,1,1.84E-17,6.92E-05,0.039533725,9.25E-17,7.30E-09,0.039533725
1066,1,0.001213858,3.54E-13,0.009327868,1.18E-17,2.50E-11,0.001213858
1067,1,9.75E-20,1.42E-06,0.003508588,7.06E-18,0.000689641,0.003508588
1068,1,9.42E-05,7.99E-11,0.009402469,9.18E-16,3.00E-08,0.009402469
1069,1,9.80E-20,9.32E-05,0.008743197,1.15E-12,3.93E-07,9.32E-05
1070,1,0.000351666,2.84E-12,0.015711739,3.23E-14,8.09E-10,0.000351666
1071,1,0.002098918,3.31E-08,0.002294226,5.13E-16,2.58E-12,0.002098918
1072,1,3.20E-12,1.75E-09,0.009848658,2.42E-08,0.000100785,0.009848658
1073,1,3.27E-07,4.56E-07,0.021528905,4.01E-12,1.14E-07,0.021528905
1074,1,4.00E-18,1.40E-05,0.07106066,3.31E-13,1.68E-09,1.40E-05
1075,1,0.405767927,5.84E-16,3.54E-08,1.89E-19,9.11E-17,0.405767927
1076,1,0.001513526,1.15E-09,0.00368665,5.83E-13,1.47E-11,1.15E-09
1077,1,1.17E-16,0.000418734,0.009129471,7.88E-13,4.77E-08,0.000418734
1078,1,2.78E-12,1.60E-11,0.049115727,8.16E-11,2.20E-05,0.049115727
1079,1,0.002385264,5.30E-07,0.00054475,4.84E-15,4.94E-11,5.30E-07
1080,1,2.10E-11,0.000494198,0.011760725,9.92E-14,1.10E-10,0.000494198
1081,1,6.22E-10,0.000293198,0.008593724,3.34E-10,2.51E-11,0.000293198
1082,1,0.072927452,2.68E-12,2.03E-05,1.55E-18,7.66E-11,0.072927452
1083,1,0.008204061,1.63E-10,0.000656637,1.07E-21,2.29E-09,0.008204061
1084,1,3.62E-18,8.07E-06,0.051666104,2.52E-12,4.97E-08,8.07E-06
1085,1,3.62E-18,8.07E-06,0.051666104,2.52E-12,4.97E-08,8.07E-06
1086,1,2.66E-15,0.000239048,0.007252345,2.18E-12,6.49E-08,0.007252345
1087,1,2.66E-15,0.000239048,0.007252345,2.18E-12,6.49E-08,0.007252345
1088,1,1.04E-05,4.87E-09,0.034833771,9.37E-14,3.73E-10,0.034833771
1089,1,6.26E-05,1.27E-11,0.034812071,1.11E-12,1.20E-10,0.034812071
1090,1,1.91E-19,2.00E-05,0.060156573,3.27E-19,1.84E-08,0.060156573
1091,1,9.80E-18,2.14E-05,0.061603879,1.42E-15,5.92E-09,0.061603879
1092,1,1.91E-19,2.00E-05,0.060156573,3.27E-19,1.84E-08,0.060156573
1093,1,0.000568774,1.83E-15,0.000338756,6.15E-05,1.28E-14,0.000338756
1094,1,0.005113537,2.41E-09,9.98E-05,5.23E-08,1.07E-09,9.98E-05
1095,1,0.005113537,2.41E-09,9.98E-05,5.23E-08,1.07E-09,9.98E-05
1096,1,8.50E-05,1.13E-09,0.018193895,1.49E-16,6.06E-09,0.018193895
1097,1,8.50E-05,1.13E-09,0.018193895,1.49E-16,6.06E-09,0.018193895
1098,1,3.25E-26,4.66E-09,0.00323069,5.17E-11,0.002049327,0.00323069
1099,1,4.64E-12,1.45E-05,0.021288531,4.04E-20,1.17E-06,0.021288531
1100,1,5.11E-17,0.000661093,0.001595577,2.09E-10,6.40E-07,0.001595577
1101,1,5.11E-17,0.000661093,0.001595577,2.09E-10,6.40E-07,0.001595577
1102,1,2.97E-26,9.84E-09,0.000358636,4.36E-19,0.017673074,0.000358636
1103,1,4.03E-11,5.05E-05,0.002698822,6.75E-09,2.71E-06,0.002698822
1104,1,5.41E-12,3.01E-06,0.001648563,5.12E-15,0.000564702,0.001648563
1105,1,1.75E-06,1.93E-08,0.061146754,1.76E-14,3.08E-10,1.75E-06
1106,1,9.91E-16,0.000243169,0.015832267,6.51E-26,4.83E-08,0.015832267
1107,1,0.015645121,4.17E-12,0.00038126,2.57E-20,1.12E-09,2.57E-20
1108,1,0.032054998,1.74E-13,0.000160523,4.83E-17,1.56E-10,0.000160523
1109,1,1.19E-09,4.13E-07,0.020787314,7.60E-11,2.52E-06,7.60E-11
1110,1,0.456146081,2.12E-12,1.55E-09,2.35E-24,7.34E-15,0.456146081
1111,1,2.32E-08,2.41E-08,0.001513737,2.04E-06,6.36E-06,0.001513737
1112,1,1.46E-17,9.30E-05,0.023449765,5.57E-15,4.66E-08,0.023449765
1113,1,1.44E-17,9.21E-05,0.023208454,5.51E-15,5.11E-08,0.023208454
1114,1,1.46E-17,9.30E-05,0.023449765,5.57E-15,4.66E-08,0.023449765
1115,1,4.40E-24,3.17E-05,0.003767363,6.25E-14,7.03E-05,0.003767363
1116,1,2.29E-07,9.98E-11,0.018921572,1.89E-10,7.43E-06,0.018921572
1117,1,0.007088612,3.51E-07,7.87E-05,1.74E-17,6.57E-09,7.87E-05
1118,1,3.78E-16,3.46E-05,0.028241431,1.91E-12,2.30E-08,3.46E-05
1119,1,7.94E-14,0.002393695,0.003140348,3.89E-23,1.60E-08,0.002393695
1120,1,9.08E-20,1.28E-06,0.002901873,1.11E-13,0.000660096,0.002901873
1121,1,1.06E-12,0.001957231,0.001446734,5.41E-17,3.23E-07,0.001957231
1122,1,3.17E-08,1.06E-07,0.01548994,3.69E-16,1.31E-05,3.69E-16
1123,1,6.94E-13,0.00241624,0.002163804,2.80E-13,1.03E-08,0.00241624
1124,1,0.000147947,4.02E-11,0.007699687,5.33E-09,3.01E-09,0.000147947
1125,1,0.093205105,2.05E-12,5.15E-06,2.01E-14,1.78E-11,0.093205105
1126,1,0.00073731,7.10E-10,0.003408644,1.67E-15,3.42E-08,0.00073731
1127,1,0.000333045,4.57E-08,0.002089521,1.63E-15,1.30E-07,0.000333045
1128,1,0.000182583,2.23E-08,0.004124867,1.95E-17,1.34E-07,0.000182583
1129,1,5.38E-17,0.000171152,0.000485624,4.12E-06,2.70E-07,0.000485624
1130,1,2.38E-18,0.000395557,0.00116985,1.94E-09,2.12E-06,0.00116985
1131,1,6.79E-05,3.15E-08,0.01180308,8.69E-14,2.95E-09,6.79E-05
1132,1,0.08829191,1.52E-10,3.23E-06,2.05E-13,1.74E-12,0.08829191
1133,1,6.27E-05,2.39E-08,0.008850462,9.96E-13,1.88E-09,0.008850462
1134,1,6.71E-18,0.000117905,0.008338291,1.08E-18,4.99E-07,0.008338291
1135,1,6.80E-18,0.000119457,0.008448117,1.10E-18,4.63E-07,0.008448117
1136,1,3.52E-10,3.79E-07,0.008579782,1.37E-08,4.49E-06,0.008579782
1137,1,4.08E-25,1.43E-05,0.000665236,3.43E-17,0.001133028,0.000665236
1138,1,2.23E-15,0.000205881,0.008066732,3.22E-14,3.91E-07,0.008066732
1139,1,5.39E-15,3.81E-07,0.08705101,8.74E-13,5.29E-08,0.08705101
1140,1,1.35E-14,8.24E-05,0.037742339,7.01E-16,1.95E-10,0.037742339
1141,1,2.01E-07,5.15E-09,1.06E-05,0.013131426,1.93E-11,0.013131426
1142,1,1.43E-05,4.85E-07,0.003229804,2.44E-10,6.71E-08,0.003229804
1143,1,7.09E-12,0.00202172,0.004764265,1.01E-20,3.15E-10,0.004764265
1144,1,0.199796901,3.07E-14,3.34E-07,1.31E-11,2.68E-15,0.199796901
1145,1,0.009254383,2.12E-12,0.000428901,2.84E-10,2.96E-12,0.009254383
1146,1,3.23E-18,1.36E-05,0.045802288,6.07E-15,1.53E-08,0.045802288
1147,1,1.56E-16,1.21E-05,0.039999264,2.97E-11,4.05E-09,0.039999264
1148,1,3.14E-10,1.51E-07,0.049268378,2.79E-11,2.31E-07,0.049268378
1149,1,7.65E-13,2.22E-10,0.034469684,2.12E-12,5.88E-05,0.034469684
1150,1,0.083276988,5.04E-13,5.27E-06,8.37E-11,3.21E-12,5.27E-06
1151,1,5.03E-05,1.08E-07,0.010842654,2.81E-19,2.55E-09,0.010842654
1152,1,3.10E-26,2.94E-07,0.106430889,3.39E-18,2.25E-07,2.94E-07
1153,1,3.57E-13,1.32E-10,0.021071736,2.47E-08,3.38E-05,0.021071736
1154,1,1.52E-23,1.19E-06,0.030635444,1.81E-12,5.23E-06,0.030635444
1155,1,1.52E-23,1.19E-06,0.030635444,1.81E-12,5.23E-06,0.030635444
1156,1,0.000486567,1.42E-10,0.005774069,4.40E-16,1.50E-08,0.005774069
1157,1,1.65E-24,3.87E-07,0.01139036,6.12E-06,6.03E-08,6.12E-06
1158,1,0.000816965,3.47E-08,0.00198559,4.10E-18,1.22E-08,3.47E-08
1159,1,0.001867379,5.80E-08,0.000545046,2.54E-13,1.96E-08,0.001867379
1160,1,1.19E-19,2.76E-05,0.020444962,6.80E-13,4.09E-07,0.020444962
1161,1,0.014632661,3.93E-13,0.000481156,3.20E-14,1.53E-12,0.000481156
1162,1,7.78E-05,6.35E-13,0.009545907,2.87E-09,4.28E-09,0.009545907
1163,1,0.099698401,1.11E-13,2.51E-05,8.26E-26,3.48E-15,0.099698401
1164,1,2.17E-12,5.09E-06,0.04338434,3.64E-13,6.23E-08,5.09E-06
1165,1,5.60E-07,2.62E-07,0.010999153,1.52E-08,3.30E-08,0.010999153
1166,1,5.60E-07,2.62E-07,0.010999153,1.52E-08,3.30E-08,0.010999153
1167,1,1.14E-08,7.40E-05,0.01065478,1.14E-16,3.67E-09,1.14E-08
1168,1,0.090004274,1.88E-12,4.33E-06,1.02E-11,1.10E-12,0.090004274
1169,1,0.000475637,4.29E-10,0.00343885,9.28E-13,2.05E-08,4.29E-10
1170,1,1.09E-06,7.57E-07,0.005100652,2.89E-08,1.90E-08,1.09E-06
1171,1,0.001110215,3.02E-10,0.002448006,1.46E-19,3.05E-08,0.002448006
1172,1,1.33E-19,1.42E-06,0.046941124,1.70E-09,4.46E-09,0.046941124
1173,1,0.000888509,5.52E-07,0.000100271,1.04E-15,2.20E-06,0.000888509
1174,1,0.037836425,6.85E-11,5.00E-05,2.64E-20,3.00E-11,5.00E-05
1175,1,1.49E-26,4.66E-09,0.000469635,3.44E-12,0.010611189,0.000469635
1176,1,1.61E-26,5.04E-09,0.000507792,3.72E-12,0.0099248,0.000507792
1177,1,1.47E-26,4.61E-09,0.000464648,3.40E-12,0.010707526,0.000464648
1178,1,0.036523941,2.08E-11,5.81E-05,7.85E-14,3.96E-11,0.036523941
1179,1,1.89E-25,3.04E-06,0.021431127,5.20E-16,7.48E-06,0.021431127
1180,1,1.08E-14,0.001165783,0.003875243,2.57E-17,6.37E-08,0.001165783
1181,1,4.78E-24,4.19E-07,0.05413893,3.65E-15,2.51E-06,0.05413893
1182,1,2.60E-22,4.47E-07,0.054088185,1.77E-11,7.75E-07,0.054088185
1183,1,9.69E-12,8.25E-11,0.001244491,4.41E-06,0.000263597,0.001244491
1184,1,0.294833235,8.89E-17,4.62E-08,1.48E-12,4.82E-18,0.294833235
1185,1,3.53E-12,2.51E-09,0.000145538,1.04E-06,0.002525021,0.000145538
1186,1,1.54E-17,0.000440717,0.003682009,4.90E-18,1.74E-06,0.003682009
1187,1,4.80E-23,3.24E-05,0.003396812,2.27E-10,1.20E-05,0.003396812
1188,1,6.79E-19,8.44E-05,0.018120447,8.73E-13,5.37E-08,8.44E-05
1189,1,0.069605841,6.13E-10,4.30E-06,9.59E-15,6.25E-11,6.13E-10
1190,1,0.112382348,1.54E-14,7.34E-06,5.61E-17,8.66E-13,0.112382348
1191,1,8.48E-07,3.29E-11,5.76E-08,0.055328003,1.32E-12,8.48E-07
1192,1,1.48E-05,2.51E-06,0.000982752,7.01E-10,6.72E-07,7.01E-10
1193,1,1.48E-05,2.51E-06,0.000982752,7.01E-10,6.72E-07,7.01E-10
1194,1,0.003594031,4.34E-07,0.000141907,8.27E-22,4.59E-08,0.000141907
1195,1,0.00212268,6.58E-12,0.000222757,9.38E-07,4.56E-10,0.00212268
1196,1,9.32E-05,1.27E-06,0.000224656,1.58E-17,5.02E-06,1.27E-06
1197,1,3.28E-06,1.15E-05,0.002920926,2.61E-16,3.81E-07,1.15E-05
1198,1,2.97E-05,6.36E-07,0.005459079,3.02E-16,3.82E-08,2.97E-05
1199,1,4.88E-05,5.90E-12,0.002224428,6.87E-06,1.07E-09,0.002224428
1200,1,5.00E-12,5.07E-05,0.007515689,1.59E-19,3.49E-06,0.007515689
1201,1,0.031923825,3.71E-13,2.82E-06,8.63E-07,5.89E-14,0.031923825
1202,1,1.08E-14,5.09E-11,0.003729779,5.03E-13,0.002051184,5.09E-11
1203,1,5.74E-14,0.002697505,0.001869775,1.07E-22,1.73E-08,0.002697505
1204,1,0.129285996,1.62E-10,1.96E-06,2.00E-20,5.37E-14,0.129285996
1205,1,3.49E-08,5.92E-08,0.075133378,1.58E-17,9.32E-09,9.32E-09
1206,1,4.10E-07,1.35E-08,0.062656874,6.54E-14,2.34E-09,4.10E-07
1207,1,3.50E-08,5.93E-08,0.075264683,1.59E-17,9.14E-09,5.93E-08
1208,1,0.000147603,2.35E-09,0.008530445,2.96E-15,7.60E-09,0.008530445
1209,1,1.72E-07,8.61E-07,0.001149834,4.42E-13,0.000122796,0.001149834
1210,1,0.000129037,3.24E-11,0.00774352,3.35E-11,1.88E-08,0.00774352
1211,1,3.45E-27,1.80E-09,0.001181587,3.10E-12,0.005148872,0.005148872
1212,1,4.95E-11,0.006747668,0.000280066,2.18E-10,1.21E-09,0.006747668
1213,1,4.95E-11,0.006747668,0.000280066,2.18E-10,1.21E-09,0.006747668
